"Crop","Exp","Label","Trt","Day","DATE","Tmax","Tmin","Radiation","TT","fSolar","Biomass","dBiomass","HI","Yield","F_Temp","F_Heat","F_Water","ARID","I50B","I50A","ETO","MaturityDay"
"wheat","CC-model_CO2","2076",47,68,2076-07-06,28.1,16.9,18.4,1582.5,0.891072587862187,11564.919,141.465476658457,0.35,4047.722,1,1,0.550491733171853,0.642154666897353,356.246488490281,500,274.700838378843,2076-07-30
"wheat","CC-model_CO2","2076",47,69,2076-07-07,27.9,17.2,18.1,1605,0.870078249704417,11706.384,130.871032096852,0.35,4097.234,1,1,0.53019775098825,0.671146070016786,367.484195160984,500,278.826092102433,2076-07-30
"wheat","CC-model_CO2","2076",47,70,2076-07-08,26.6,16,18.5,1627.55,0.841617408759845,11837.255,124.115660211432,0.35,4143.039,1,1,0.50859417757233,0.702008317753815,379.229251386278,500,282.884086254443,2076-07-30
"wheat","CC-model_CO2","2076",47,71,2076-07-09,27.4,15.2,18.7,1648.85,0.805625391018818,11961.371,114.750781387916,0.35,4186.48,1,1,0.48597299917893,0.734324286887244,391.51439694697,500,286.932442679929,2076-07-30
"wheat","CC-model_CO2","2076",47,72,2076-07-10,27.5,15.5,19.1,1670.15,0.759552980024264,12076.122,105.512089703546,0.35,4226.643,1,1,0.46402569099609,0.765677584291301,404.365071967497,500,291.037313165812,2076-07-30
"wheat","CC-model_CO2","2076",47,73,2076-07-11,27.3,15.4,18.5,1691.65,0.701879877395672,12181.634,92.3084378648674,0.35,4263.572,1,1,0.453563525548741,0.78062353493037,417.764429692594,500,295.244636689718,2076-07-30
"wheat","CC-model_CO2","2076",47,74,2076-07-12,27.6,15.2,19.4,1713,0.633166221606396,12273.942,83.1950568224347,0.35,4295.88,1,1,0.432124903696711,0.811250137576127,431.425341553876,500,299.307181280246,2076-07-30
"wheat","CC-model_CO2","2076",47,75,2076-07-13,28.8,15.9,18.6,1734.4,0.555383990362811,12357.137,68.3604904219639,0.35,4324.998,1,1,0.422211550192553,0.825412071153496,445.622218961458,500,303.575628953011,2076-07-30
"wheat","CC-model_CO2","2076",47,76,2076-07-14,29.6,16.9,18.9,1756.75,0.46936624416011,12425.498,56.7977862530894,0.35,4348.924,1,1,0.40849711425241,0.845004122496557,460.066930206644,500,307.747307375192,2076-07-30
"wheat","CC-model_CO2","2076",47,77,2076-07-15,30.8,17.2,17.9,1780,0.381093966325798,12482.296,42.9771155269962,0.35,4368.804,1,1,0.401960521377145,0.854342112318364,474.854502350334,500,312.057135065642,2076-07-30
"wheat","CC-model_CO2","2076",47,78,2076-07-16,25.9,15.1,18.3,1804,0.29685710811044,12525.273,33.7942908885004,0.35,4383.846,1,1,0.39689537377445,0.861578037465071,489.805489315906,500,316.202993583871,2076-07-30
"wheat","CC-model_CO2","2076",47,79,2076-07-17,26.5,10.9,20.2,1824.5,0.229671924513735,12559.067,27.7396382066453,0.35,4395.673,1,1,0.381480861210049,0.883598769699931,504.883104971544,500,320.146766616223,2076-07-30
"wheat","CC-model_CO2","2076",47,80,2076-07-18,27.1,13.2,17.5,1843.2,0.176036830609969,12586.807,18.4867901857886,0.35,4405.382,1,1,0.382869845998686,0.881614505716162,520.346083441293,500,324.38639484504,2076-07-30
"wheat","CC-model_CO2","2076",47,81,2076-07-19,26.7,15.2,19.5,1863.35,0.130540569670528,12605.293,14.6223034893967,0.35,4411.853,1,1,0.366494042556434,0.905008510633666,535.774337291326,500,328.154780001772,2076-07-30
"wheat","CC-model_CO2","2076",47,82,2076-07-20,25.2,14.6,19.8,1884.3,0.0946995661542737,12619.916,10.5961540479369,0.35,4416.971,1,1,0.360550684779788,0.913499021743161,551.611986227415,500,332.40036470348,2076-07-30
"wheat","CC-model_CO2","2076",47,83,2076-07-21,25.9,14,19.9,1904.2,0.0682887322957283,12630.512,7.54574066774221,0.35,4420.679,1,1,0.354267236158694,0.922475376916152,567.59821910792,500,336.615093341754,2076-07-30
"wheat","CC-model_CO2","2076",47,84,2076-07-22,26.4,14.4,19.8,1924.15,0.0487312866924083,12638.058,5.2758132574973,0.35,4423.32,1,1,0.348857116622795,0.930204119110293,583.741538203953,500,340.86637035232,2076-07-30
"wheat","CC-model_CO2","2076",47,85,2076-07-23,27,14.7,19.9,1944.55,0.0343538670515808,12643.333,3.68098956243955,0.35,4425.167,1,1,0.343531938346637,0.937811516647662,600.020110288383,500,345.135090710539,2076-07-30
"wheat","CC-model_CO2","2076",47,86,2076-07-24,27.2,14.8,20.7,1965.4,0.0239677215359423,12647.014,2.62612100848968,0.35,4426.455,1,1,0.337713855640747,0.946123063370361,616.431811829717,500,349.466068566537,2076-07-30
"wheat","CC-model_CO2","2076",47,87,2076-07-25,27.2,15.1,20,1986.4,0.0166181630363462,12649.641,1.74618861579318,0.35,4427.374,1,1,0.33520414658355,0.9497083620235,632.988965438699,500,353.985267557346,2076-07-30
"wheat","CC-model_CO2","2076",47,88,2076-07-26,26.7,16.2,19,2007.55,0.0114608277704708,12651.387,1.13792845954845,0.35,4427.985,1,1,0.333408458079758,0.952273631314632,649.60886177411,500,358.361869098411,2076-07-30
"wheat","CC-model_CO2","2076",47,89,2076-07-27,26.6,15,17.2,2029,0.00786217243829231,12652.525,0.707320051434027,0.35,4428.384,1,1,0.333715361926434,0.951835197247951,666.273650322116,500,362.530974051617,2076-07-30
"wheat","CC-model_CO2","2076",47,90,2076-07-28,26.8,16,19.5,2049.8,0.00541950458081178,12653.232,0.540997648005166,0.35,4428.631,1,1,0.326612211920814,0.961982554398837,682.930766273955,500,366.265537690599,2076-07-30
"wheat","CC-model_CO2","2076",47,91,2076-07-29,27.8,16,19.4,2071.2,0.00371077442550477,12653.773,0.365468394285812,0.35,4428.821,1,1,0.32390285889787,0.965853058717329,699.765460975935,500,370.54269425506,2076-07-30
"wheat","CC-model_CO2","2077",48,1,2077-05-01,30.9,20.4,19.6,0,0.001,1,0.30817472,0.35,0.35,1,1,1,0,300,500,0,2077-07-27
"wheat","CC-model_CO2","2077",48,2,2077-05-02,32.1,22.5,19,25.65,0.00820129088720393,1.308,2.45006020067601,0.35,0.458,1,1,1,0,300,500,4.65150256465356,2077-07-27
"wheat","CC-model_CO2","2077",48,3,2077-05-03,32.4,22.6,18.7,52.95,0.0107465562130544,3.758,3.15974372453811,0.35,1.315,1,1,1,0,300,500,9.28689964466418,2077-07-27
"wheat","CC-model_CO2","2077",48,4,2077-05-04,33.3,22.7,19.5,80.45,0.014097692044347,6.918,4.32238621525771,0.35,2.421,1,1,1,0,300,500,13.8666348063215,2077-07-27
"wheat","CC-model_CO2","2077",48,5,2077-05-05,31.6,23.2,17,108.45,0.0185640593345838,11.24,4.96206910140198,0.35,3.934,1,1,1,0,300,500,18.6904830994954,2077-07-27
"wheat","CC-model_CO2","2077",48,6,2077-05-06,31.2,21.8,21.5,135.85,0.024266254025732,16.202,8.20317805389388,0.35,5.671,1,1,1,0,300,500,22.8364950032923,2077-07-27
"wheat","CC-model_CO2","2077",48,7,2077-05-07,31.9,20,18.3,162.35,0.0313861237862889,24.406,9.03087251775337,0.35,8.542,1,1,1,0,300,500,28.0066964304939,2077-07-27
"wheat","CC-model_CO2","2077",48,8,2077-05-08,32,21.4,18,188.3,0.0402908707190049,33.436,11.403025532803,0.35,11.703,1,1,1,0,300,500,32.3839882066156,2077-07-27
"wheat","CC-model_CO2","2077",48,9,2077-05-09,32.5,21.8,20.2,215,0.0519472513551437,44.84,16.4988958546454,0.35,15.694,1,1,1,0,300,500,36.7370706272502,2077-07-27
"wheat","CC-model_CO2","2077",48,10,2077-05-10,32.1,22.2,20,242.15,0.0670082569302881,61.338,21.0716845073261,0.35,21.468,1,1,1,0,300,500,41.6617869742434,2077-07-27
"wheat","CC-model_CO2","2077",48,11,2077-05-11,32.2,21.7,19.3,269.3,0.08601763690446,82.41,26.1027194155208,0.35,28.843,1,1,1,0,300,500,46.5309266170878,2077-07-27
"wheat","CC-model_CO2","2077",48,12,2077-05-12,31.8,21.7,20,296.25,0.109555465920295,108.513,34.4512500351598,0.35,37.98,1,1,1,0,300,500,51.2181339334101,2077-07-27
"wheat","CC-model_CO2","2077",48,13,2077-05-13,31,21,20.9,323,0.138265212490117,142.964,45.4360062106143,0.35,50.037,1,1,1,0,300,500,56.0548921785597,2077-07-27
"wheat","CC-model_CO2","2077",48,14,2077-05-14,31.4,20.2,20.7,349,0.171891853494535,188.4,55.9456828109111,0.35,65.94,1,1,1,0,300,500,61.0416274235589,2077-07-27
"wheat","CC-model_CO2","2077",48,15,2077-05-15,32.5,21.1,19.6,374.8,0.211236415204509,244.346,65.0977231094533,0.35,85.521,1,1,1,0,300,500,65.9735869779312,2077-07-27
"wheat","CC-model_CO2","2077",48,16,2077-05-16,32.8,21.3,19.7,401.6,0.258493876758256,309.443,80.0677131839945,0.35,108.305,1,1,1,0,300,500,70.7286418438446,2077-07-27
"wheat","CC-model_CO2","2077",48,17,2077-05-17,32.9,21.8,19.3,428.65,0.312384633395889,389.511,94.7955411087376,0.35,136.329,1,1,1,0,300,500,75.5297805515299,2077-07-27
"wheat","CC-model_CO2","2077",48,18,2077-05-18,33.4,21.1,17.1,456,0.372153920790811,484.307,100.059804018165,0.35,169.507,1,1,1,0,300,500,80.254814453212,2077-07-27
"wheat","CC-model_CO2","2077",48,19,2077-05-19,32.3,23.6,15.5,483.25,0.435311499180545,584.367,106.089591340691,0.35,204.528,1,1,1,0,300,500,84.4427006170805,2077-07-27
"wheat","CC-model_CO2","2077",48,20,2077-05-20,30,23.9,12.8,511.2,0.501572228968795,690.456,100.944902022684,0.35,241.66,1,1,1,0,300,500,88.2611917260353,2077-07-27
"wheat","CC-model_CO2","2077",48,21,2077-05-21,29.9,21.4,15,538.15,0.564523092007356,791.401,133.141642203751,0.35,276.99,1,1,1,0,300,500,91.3458095847602,2077-07-27
"wheat","CC-model_CO2","2077",48,22,2077-05-22,31.7,22.3,18.3,563.8,0.621586157149405,924.543,178.851819429475,0.35,323.59,1,1,1,0,300,500,94.8928508454077,2077-07-27
"wheat","CC-model_CO2","2077",48,23,2077-05-23,32,22,18.6,590.8,0.67696119027712,1103.394,197.978329077553,0.35,386.188,1,1,1,0,300,500,99.3325194191941,2077-07-27
"wheat","CC-model_CO2","2077",48,24,2077-05-24,32.3,21.6,19.2,617.8,0.726358607511546,1301.373,219.27708782641,0.35,455.481,1,1,1,0,300,500,103.849724397619,2077-07-27
"wheat","CC-model_CO2","2077",48,25,2077-05-25,31.5,21,19,644.75,0.76913271417792,1520.65,229.771322339683,0.35,532.228,1,1,1,0,300,500,108.514281778396,2077-07-27
"wheat","CC-model_CO2","2077",48,26,2077-05-26,30.2,20.4,18.1,671,0.804494470023168,1750.421,228.951016864336,0.35,612.647,1,1,1,0,300,500,113.071963503939,2077-07-27
"wheat","CC-model_CO2","2077",48,27,2077-05-27,29.9,19.8,15.7,696.3,0.833014391933945,1979.372,205.633134629916,0.35,692.78,1,1,1,0,300,500,117.335093810345,2077-07-27
"wheat","CC-model_CO2","2077",48,28,2077-05-28,30.5,20.3,17.3,721.15,0.856213598177355,2185.005,232.899825290716,0.35,764.752,1,1,1,0,300,500,121.004852046836,2077-07-27
"wheat","CC-model_CO2","2077",48,29,2077-05-29,30.4,21.4,15.7,746.55,0.875603193820589,2417.905,216.146360952154,0.35,846.267,1,1,1,0,300,500,125.0898761445,2077-07-27
"wheat","CC-model_CO2","2077",48,30,2077-05-30,29.5,20.4,11.6,772.45,0.891534099538413,2634.052,162.606119864804,0.35,921.918,1,1,1,0,300,500,128.822513942462,2077-07-27
"wheat","CC-model_CO2","2077",48,31,2077-05-31,28.4,17.7,15.9,797.4,0.903816334720344,2796.658,225.953071405791,0.35,978.83,1,1,1,0,300,500,131.533927671334,2077-07-27
"wheat","CC-model_CO2","2077",48,32,2077-06-01,29.8,17.6,18.7,820.45,0.912953105958508,3022.611,268.429977953848,0.35,1057.914,1,1,1,0,300,500,135.132557611361,2077-07-27
"wheat","CC-model_CO2","2077",48,33,2077-06-02,31.2,19.4,18.8,844.15,0.920527806995453,3291.041,272.104484921077,0.35,1151.864,1,1,1,0,300,500,139.428648772053,2077-07-27
"wheat","CC-model_CO2","2077",48,34,2077-06-03,30.4,19.5,18.9,869.45,0.92695598498835,3563.145,275.462101085891,0.35,1247.101,1,1,1,0,300,500,143.872671791687,2077-07-27
"wheat","CC-model_CO2","2077",48,35,2077-06-04,30.1,19,18.7,894.4,0.931947636304147,3838.607,274.014822705069,0.35,1343.512,1,1,1,0,300,500,148.304901165425,2077-07-27
"wheat","CC-model_CO2","2077",48,36,2077-06-05,30.1,18.7,18.5,918.95,0.935818734004597,4112.622,272.21020469227,0.35,1439.418,1,1,1,0,300,500,152.659952034182,2077-07-27
"wheat","CC-model_CO2","2077",48,37,2077-06-06,30.2,18.7,18.5,943.35,0.938853126531143,4384.832,273.092846362878,0.35,1534.691,1,1,1,0,300,500,156.958966042087,2077-07-27
"wheat","CC-model_CO2","2077",48,38,2077-06-07,30.7,18.7,18.1,967.8,0.941248655456776,4657.925,267.869879556551,0.35,1630.274,1,1,1,0,300,500,161.262709438339,2077-07-27
"wheat","CC-model_CO2","2077",48,39,2077-06-08,30.4,19,18,992.5,0.943150158557632,4925.795,266.9280943146,0.35,1724.028,1,1,1,0,300,500,165.496534579832,2077-07-27
"wheat","CC-model_CO2","2077",48,40,2077-06-09,31,17.2,17.9,1017.2,0.944640853080499,5192.723,265.86470939468,0.35,1817.453,1,1,1,0,300,500,169.70236685516,2077-07-27
"wheat","CC-model_CO2","2077",48,41,2077-06-10,30.6,20.1,16.3,1041.3,0.945783465223404,5458.588,242.39310406053,0.35,1910.506,1,1,1,0,300,500,173.857377378948,2077-07-27
"wheat","CC-model_CO2","2077",48,42,2077-06-11,31,20.1,17.5,1066.65,0.946724377253817,5700.981,260.496892747651,0.35,1995.343,1,1,1,0,300,500,177.704883924521,2077-07-27
"wheat","CC-model_CO2","2077",48,43,2077-06-12,28.9,20.5,15.9,1092.2,0.947460960820174,5961.478,236.864179048767,0.35,2086.517,1,1,1,0,300,500,181.853537468656,2077-07-27
"wheat","CC-model_CO2","2077",48,44,2077-06-13,29.1,19.1,17.3,1116.9,0.948015492357617,6198.342,257.870983377265,0.35,2169.42,1,1,1,0,300,500,185.548365724099,2077-07-27
"wheat","CC-model_CO2","2077",48,45,2077-06-14,29.1,19.9,18.1,1141,0.948439793301281,6456.213,269.916404900428,0.35,2259.675,1,1,1,0,300,500,189.536092243111,2077-07-27
"wheat","CC-model_CO2","2077",48,46,2077-06-15,29.3,18,18.3,1165.5,0.948778383178777,6726.129,272.996330621457,0.35,2354.145,1,1,1,0,300,500,193.732900334187,2077-07-27
"wheat","CC-model_CO2","2077",48,47,2077-06-16,29.5,19.1,16.7,1189.15,0.949035411687023,6999.126,249.195288870125,0.35,2449.694,1,1,1,0,300,500,197.926180557197,2077-07-27
"wheat","CC-model_CO2","2077",48,48,2077-06-17,30.9,19,18.6,1213.45,0.949010029993159,7248.321,277.539425766745,0.35,2536.912,1,1,1,0,300,500,201.792681348945,2077-07-27
"wheat","CC-model_CO2","2077",48,49,2077-06-18,29.4,19.5,17.9,1238.4,0.948729863843452,7525.86,267.015542173782,0.35,2634.051,1,1,1,0,300,500,206.162482796495,2077-07-27
"wheat","CC-model_CO2","2077",48,50,2077-06-19,29.3,19.8,17.9,1262.85,0.948378658567474,7792.876,266.916697106547,0.35,2727.507,1,1,1,0,300,500,210.314442651763,2077-07-27
"wheat","CC-model_CO2","2077",48,51,2077-06-20,28.5,19.7,16,1287.4,0.947928487401836,8059.793,238.471507089865,0.35,2820.928,1,1,1,0,300,500,214.47097850981,2077-07-27
"wheat","CC-model_CO2","2077",48,52,2077-06-21,29.2,18.7,17.8,1311.5,0.947365522163687,8298.264,265.141992889897,0.35,2904.392,1,1,1,0,300,500,218.150868715211,2077-07-27
"wheat","CC-model_CO2","2077",48,53,2077-06-22,29.3,19.3,17.8,1335.45,0.94665510657846,8563.406,264.943166777229,0.35,2997.192,1,1,1,0,300,500,222.246263381559,2077-07-27
"wheat","CC-model_CO2","2077",48,54,2077-06-23,28.7,18.6,18.2,1359.75,0.945739157973713,8828.349,270.634835901472,0.35,3089.922,1,1,1,0,300,500,226.364410240497,2077-07-27
"wheat","CC-model_CO2","2077",48,55,2077-06-24,29.1,17.8,18.3,1383.4,0.944608784567431,9098.984,271.796592999645,0.35,3184.644,1,1,1,0,300,500,230.525470972802,2077-07-27
"wheat","CC-model_CO2","2077",48,56,2077-06-25,28.4,18.6,16.6,1406.85,0.943194220202757,9370.781,246.178520627327,0.35,3279.773,1,1,1,0,300,500,234.703156996396,2077-07-27
"wheat","CC-model_CO2","2077",48,57,2077-06-26,28.2,17,18.2,1430.35,0.941407616089339,9616.959,269.395312173185,0.35,3365.936,1,1,1,0,300,500,238.485679189648,2077-07-27
"wheat","CC-model_CO2","2077",48,58,2077-06-27,29.3,17.9,17.7,1452.95,0.939253443786945,9886.355,261.394834528111,0.35,3460.224,1,1,1,0,300,500,242.573847691458,2077-07-27
"wheat","CC-model_CO2","2077",48,59,2077-06-28,29.2,17.8,18,1476.55,0.936433834427432,10147.749,265.027256378449,0.35,3551.712,1,1,1,0,300,500,246.626626734155,2077-07-27
"wheat","CC-model_CO2","2077",48,60,2077-06-29,29.9,17.8,18.3,1500.05,0.932904708728253,10412.777,261.804976001622,0.35,3644.472,1,1,0.975323263451131,0.0352524807840986,300,500,250.740427668666,2077-07-27
"wheat","CC-model_CO2","2077",48,61,2077-06-30,29.6,17.8,18.6,1523.9,0.928404868023298,10674.582,245.082179150274,0.35,3736.104,1,1,0.902652192359616,0.13906829662912,300.616918413722,500,254.955539770859,2077-07-27
"wheat","CC-model_CO2","2077",48,62,2077-07-01,29.7,17.5,18.4,1547.6,0.922631330410894,10919.664,227.24092915563,0.35,3821.882,1,1,0.85133325159008,0.212381069157028,303.050613604731,500,259.225487213623,2077-07-27
"wheat","CC-model_CO2","2077",48,63,2077-07-02,29.6,17.4,18.4,1571.2,0.914794389295404,11146.905,211.548534073222,0.35,3901.417,1,1,0.799333042868999,0.286667081615716,306.767282314979,500,263.444817418937,2077-07-27
"wheat","CC-model_CO2","2077",48,64,2077-07-03,30.2,17.3,18.8,1594.7,0.90431149657556,11358.453,197.590089548374,0.35,3975.459,1,1,0.739176783738041,0.372604594659942,311.783956243254,500,267.656307917441,2077-07-27
"wheat","CC-model_CO2","2077",48,65,2077-07-04,28.9,18.5,18.7,1618.45,0.890044027958491,11556.043,183.543665161605,0.35,4044.615,1,1,0.701367058206751,0.42661848827607,318.304536649803,500,271.984984989918,2077-07-27
"wheat","CC-model_CO2","2077",48,66,2077-07-05,29.2,17.6,18.5,1642.15,0.870656037285303,11739.587,169.172534491642,0.35,4108.855,1,1,0.667990941102798,0.474298655567431,325.770360194635,500,276.2667346,2077-07-27
"wheat","CC-model_CO2","2077",48,67,2077-07-06,29.2,17.7,17.9,1665.55,0.845132558473114,11908.76,153.075779358399,0.35,4168.066,1,1,0.643557974992299,0.509202892868144,334.070586667065,500,280.488501931561,2077-07-27
"wheat","CC-model_CO2","2077",48,68,2077-07-07,29,18.3,16.3,1689,0.811651374304494,12061.835,133.193171496088,0.35,4221.642,1,1,0.640300570360351,0.513856328056641,342.981637292257,500,284.576397747916,2077-07-27
"wheat","CC-model_CO2","2077",48,69,2077-07-08,28.1,16.4,18.7,1712.65,0.768573212434649,12195.029,129.892550501919,0.35,4268.26,1,1,0.574799597784006,0.607429146022848,351.974123033248,500,288.307229004743,2077-07-27
"wheat","CC-model_CO2","2077",48,70,2077-07-09,28.7,15.5,18.7,1734.9,0.718267569472522,12324.921,115.819361462779,0.35,4313.722,1,1,0.548418836396742,0.645115948004655,362.604133088648,500,292.48380724368,2077-07-27
"wheat","CC-model_CO2","2077",48,71,2077-07-10,29.3,17,18.5,1757,0.656279609310776,12440.741,99.8236681176877,0.35,4354.259,1,1,0.522916019240063,0.681548543942767,373.89366217873,500,296.660385482617,2077-07-27
"wheat","CC-model_CO2","2077",48,72,2077-07-11,28.6,17.2,18.7,1780.15,0.582265062595136,12540.564,85.7092643664746,0.35,4389.197,1,1,0.500638783218846,0.71337316683022,385.820761697728,500,300.867964649136,2077-07-27
"wheat","CC-model_CO2","2077",48,73,2077-07-12,28.7,17,19.2,1803.05,0.501404692560931,12626.273,72.15967937414,0.35,4419.196,1,1,0.476720725449195,0.747541820786864,398.304792117257,500,305.093941562398,2077-07-27
"wheat","CC-model_CO2","2077",48,74,2077-07-13,29.2,16.5,19.8,1825.9,0.417792647906332,12698.433,59.1313999601751,0.35,4444.452,1,1,0.454622827828367,0.779110245959475,411.386773981027,500,309.431276398048,2077-07-27
"wheat","CC-model_CO2","2077",48,75,2077-07-14,29.7,17.2,19,1848.75,0.336329296894466,12757.565,44.6201875566061,0.35,4465.148,1,1,0.444091184693969,0.794155450437188,425.021203285318,500,313.912589153554,2077-07-27
"wheat","CC-model_CO2","2077",48,76,2077-07-15,30.7,17.4,18.8,1872.2,0.260717825931604,12802.185,33.3765248118535,0.35,4480.765,1,1,0.433083463873507,0.809880765894989,438.918923667969,500,318.259791794081,2077-07-27
"wheat","CC-model_CO2","2077",48,77,2077-07-16,30.9,18.4,18.9,1896.25,0.195314622516031,12835.561,24.2924760370267,0.35,4492.446,1,1,0.418537409078969,0.830660844172902,453.091837071131,500,322.615703326304,2077-07-27
"wheat","CC-model_CO2","2077",48,78,2077-07-17,32,18.7,18.8,1920.9,0.141857138100957,12859.854,17.0337347959055,0.35,4500.949,1,1,0.406218688225196,0.848259016821149,467.628401844157,500,327.036658860791,2077-07-27
"wheat","CC-model_CO2","2077",48,79,2077-07-18,33.1,19.3,19,1946.25,0.100114776315442,12876.887,11.7689319105417,0.35,4506.91,1,1,0.39349963079287,0.866429098867328,482.472934638527,500,331.496702150864,2077-07-27
"wheat","CC-model_CO2","2077",48,80,2077-07-19,33.1,19.4,18.8,1972.45,0.068854361838823,12888.656,7.84331582438645,0.35,4511.03,1,1,0.385362505991639,0.878053562869087,497.635443868705,500,336.077050854793,2077-07-27
"wheat","CC-model_CO2","2077",48,81,2077-07-20,32.8,19.2,19.6,1998.7,0.0466536690557918,12896.5,5.38234621654075,0.35,4513.775,1,1,0.374359463069737,0.893772195614661,513.001381218914,500,340.612389415927,2077-07-27
"wheat","CC-model_CO2","2077",48,82,2077-07-21,31.6,18.5,19.7,2024.7,0.0313705337443127,12901.882,3.57668356149344,0.35,4515.659,1,1,0.368087819130559,0.902731686956344,528.642394642171,500,345.319008528025,2077-07-27
"wheat","CC-model_CO2","2077",48,83,2077-07-22,30.2,18,19.6,2049.75,0.0211165961220876,12905.459,2.36258385882881,0.35,4516.911,1,1,0.363049889431183,0.909928729384025,544.440199163907,500,349.965705011547,2077-07-27
"wheat","CC-model_CO2","2077",48,84,2077-07-23,28.5,18.2,17.5,2073.85,0.0142737329612649,12907.821,1.43338509234094,0.35,4517.737,1,1,0.364960891184446,0.907198726879363,560.363951928127,500,354.501963886089,2077-07-27
"wheat","CC-model_CO2","2077",48,85,2077-07-24,29.4,17.9,18.3,2097.2,0.0096849722897085,12909.255,0.991282701531162,0.35,4518.239,1,1,0.355719044138334,0.920401365516666,576.239929648516,500,358.482106340905,2077-07-27
"wheat","CC-model_CO2","2077",48,86,2077-07-25,29.5,17.6,19.3,2120.85,0.0065446618384003,12910.246,0.690767484676106,0.35,4518.586,1,1,0.347813494116966,0.931695008404334,592.346953545058,500,362.676945983857,2077-07-27
"wheat","CC-model_CO2","2077",48,87,2077-07-26,30.2,18,19.4,2144.4,0.0044120409263113,12910.937,0.46099407722923,0.35,4518.828,1,1,0.342541460201025,0.939226485427107,608.651616192133,500,367.096077934369,2077-07-27
"wheat","CC-model_CO2","2078",49,1,2078-05-01,30.4,24.3,10.7,0,0.001,1,0.1698304,0.35,0.35,1,1,1,0,300,500,0,2078-07-30
"wheat","CC-model_CO2","2078",49,2,2078-05-02,30.6,23.7,13.4,27.35,0.00834067012282368,1.17,1.77393375693873,0.35,0.41,1,1,1,0,300,500,2.59678358103226,2078-07-30
"wheat","CC-model_CO2","2078",49,3,2078-05-03,32.3,23.4,19.4,54.5,0.0109124971731168,2.944,3.36014120955516,0.35,1.03,1,1,1,0,300,500,5.84197908664154,2078-07-30
"wheat","CC-model_CO2","2078",49,4,2078-05-04,32.2,23.5,19.2,82.35,0.0143640203090135,6.304,4.37732602261752,0.35,2.206,1,1,1,0,300,500,10.6146392071963,2078-07-30
"wheat","CC-model_CO2","2078",49,5,2078-05-05,30.6,23.5,16.8,110.2,0.0188852746208691,10.681,5.0357509235449,0.35,3.738,1,1,1,0,300,500,15.3364605333703,2078-07-30
"wheat","CC-model_CO2","2078",49,6,2078-05-06,30.1,24.2,16.1,137.25,0.024599511963316,15.717,6.2861396074962,0.35,5.501,1,1,1,0,300,500,19.3993374592959,2078-07-30
"wheat","CC-model_CO2","2078",49,7,2078-05-07,29,23.3,15.5,164.4,0.0320142732463072,22.003,7.8760234469635,0.35,7.701,1,1,1,0,300,500,23.2915558979496,2078-07-30
"wheat","CC-model_CO2","2078",49,8,2078-05-08,29.3,21.3,19.3,190.55,0.0411679607371361,29.879,12.6109649454226,0.35,10.458,1,1,1,0,300,500,26.9713608891457,2078-07-30
"wheat","CC-model_CO2","2078",49,9,2078-05-09,29.2,20.6,20.9,215.85,0.0523662418102494,42.49,17.3711810912566,0.35,14.871,1,1,1,0,300,500,31.5023279615906,2078-07-30
"wheat","CC-model_CO2","2078",49,10,2078-05-10,30.4,20.3,19.8,240.75,0.0661415366444262,59.861,20.7860096984826,0.35,20.951,1,1,1,0,300,500,36.3786426404506,2078-07-30
"wheat","CC-model_CO2","2078",49,11,2078-05-11,30.9,20.2,18.1,266.1,0.0835468871280219,80.647,24.0016170841769,0.35,28.226,1,1,1,0,300,500,41.0489264157671,2078-07-30
"wheat","CC-model_CO2","2078",49,12,2078-05-12,31.8,20.6,18.1,291.65,0.105175362511872,104.649,30.2151147035705,0.35,36.627,1,1,1,0,300,500,45.3382771328861,2078-07-30
"wheat","CC-model_CO2","2078",49,13,2078-05-13,32.7,23.1,19.6,317.85,0.132291283077755,134.864,41.1546540021985,0.35,47.202,1,1,1,0,300,500,49.6816110485305,2078-07-30
"wheat","CC-model_CO2","2078",49,14,2078-05-14,31.6,22.1,16,345.75,0.167363535081318,176.019,42.5023044609709,0.35,61.607,1,1,1,0,300,500,54.513495041185,2078-07-30
"wheat","CC-model_CO2","2078",49,15,2078-05-15,25.3,18.5,7.8,372.6,0.207644622683022,218.521,25.7067365195544,0.35,76.482,1,1,1,0,300,500,58.3856284918474,2078-07-30
"wheat","CC-model_CO2","2078",49,16,2078-05-16,26.1,17,18.9,394.5,0.24535281406514,244.228,73.601133445512,0.35,85.48,1,1,1,0,300,500,60.0998144716057,2078-07-30
"wheat","CC-model_CO2","2078",49,17,2078-05-17,28.1,17.2,20.5,416.05,0.286558095213835,317.829,93.2391267882968,0.35,111.24,1,1,1,0,300,500,64.2437556702341,2078-07-30
"wheat","CC-model_CO2","2078",49,18,2078-05-18,27,17.8,12.5,438.7,0.33380640339255,411.068,66.227190433082,0.35,143.874,1,1,1,0,300,500,68.850307742035,2078-07-30
"wheat","CC-model_CO2","2078",49,19,2078-05-19,28.2,19.9,15.8,461.1,0.38376015083003,477.295,96.2384496007931,0.35,167.053,1,1,1,0,300,500,71.636812227877,2078-07-30
"wheat","CC-model_CO2","2078",49,20,2078-05-20,28.9,19.1,17.5,485.15,0.439795920332125,573.534,122.157714831451,0.35,200.737,1,1,1,0,300,500,75.2639718835578,2078-07-30
